"Country","WHO_region","months","est","lwr","uppr"
"Afghanistan","EMRO",1,23142.8914470189,22762.3419104446,23565.2117537547
"Afghanistan","EMRO",2,22452.2652793568,22039.7368361195,22820.8392375597
"Afghanistan","EMRO",3,21941.1135309736,21593.8996620399,22302.8618880039
"Afghanistan","EMRO",4,21206.531887495,20819.5182663742,21577.9573970905
"Afghanistan","EMRO",5,20457.1909217651,20112.6654195818,20800.8304074249
"Afghanistan","EMRO",6,19821.8252351516,19492.2285588438,20139.5372332267
"Afghanistan","EMRO",7,19562.4243835602,19246.2059811903,19896.5153606294
"Afghanistan","EMRO",8,19724.2442686731,19418.5366815627,20038.1943943457
"Afghanistan","EMRO",9,20508.746165203,20160.3164835493,20843.9065487911
"Afghanistan","EMRO",10,21386.2162071195,21048.9004779906,21772.3073966415
"Afghanistan","EMRO",11,22285.6489646923,21914.6771316006,22666.1768955529
"Afghanistan","EMRO",12,23036.8372649687,22645.0201397528,23437.2586396589
"Afghanistan","EMRO",13,23179.9026606931,22644.5031662041,23751.3290268827
"Afghanistan","EMRO",14,22490.4604182657,21908.5315228266,23067.8753715481
"Afghanistan","EMRO",15,21967.7944783335,21455.2033763356,22522.6642229221
"Afghanistan","EMRO",16,21244.7780335853,20694.6340819719,21758.2514253525
"Afghanistan","EMRO",17,20469.6821955263,19989.4589866021,21003.4775614339
"Afghanistan","EMRO",18,19877.8241453903,19374.1809573628,20439.9044793364
"Afghanistan","EMRO",19,19604.7623666288,19075.1809422325,20096.2470317627
"Afghanistan","EMRO",20,19760.9842935964,19279.7462160207,20267.59112738
"Afghanistan","EMRO",21,20554.3729687665,20023.9132707366,21077.8066389488
"Afghanistan","EMRO",22,21436.1848653645,20917.896067787,21939.2544325849
"Afghanistan","EMRO",23,22327.3146059272,21802.9987228123,22888.1513504202
"Afghanistan","EMRO",24,23085.5568541746,22544.1277826658,23648.8609583091
"Angola","AFRO",1,18965.82685743,18795.2946723896,19144.9465698203
"Angola","AFRO",2,18939.8464815411,18779.8943675424,19091.7938501141
"Angola","AFRO",3,18950.7859053118,18788.7796383204,19112.094407209
"Angola","AFRO",4,18996.0887121296,18825.4674273166,19169.3583956714
"Angola","AFRO",5,19194.6435072041,19020.5777354105,19353.0054467315
"Angola","AFRO",6,19489.2684752788,19312.366269109,19661.5375914241
"Angola","AFRO",7,19517.9623604303,19345.5798133751,19693.6108832952
"Angola","AFRO",8,19279.5826151785,19115.3785769129,19448.2541987008
"Angola","AFRO",9,19039.9891954667,18871.1616094418,19213.3745114688
"Angola","AFRO",10,18900.3427767507,18724.3637163817,19071.194528122
"Angola","AFRO",11,18963.770160167,18787.6296786258,19130.1837500634
"Angola","AFRO",12,18975.6053396724,18804.4131506884,19153.092411444
"Angola","AFRO",13,19006.5271822552,18744.2373743743,19266.8809452871
"Angola","AFRO",14,18969.1115243764,18711.8648738942,19214.9870105039
"Angola","AFRO",15,18982.2730381178,18741.0149568117,19239.0298112686
"Angola","AFRO",16,19037.8482962396,18786.5271611771,19291.5338252189
"Angola","AFRO",17,19231.1944499824,18960.6411718832,19511.2984516471
"Angola","AFRO",18,19522.0647297165,19257.3385674607,19783.5007595301
"Angola","AFRO",19,19554.3949574033,19305.4553084235,19817.5850467177
"Angola","AFRO",20,19313.5726511465,19060.6192003507,19574.7202019604
"Angola","AFRO",21,19073.94111798,18805.4739093575,19319.5124275086
"Angola","AFRO",22,18936.3769293321,18671.891896089,19204.977200181
"Angola","AFRO",23,19003.5270417005,18741.6096630866,19261.9492964175
"Angola","AFRO",24,19010.8068234471,18750.2742608767,19269.6922047567
"Albania","EURO",1,3331.67920052417,3132.42376465581,3549.27053504612
"Albania","EURO",2,3164.07365984599,2959.35553336432,3396.00066798277
"Albania","EURO",3,2969.46733804942,2772.5891344885,3184.24239609992
"Albania","EURO",4,2718.92829306949,2529.47991107023,2918.09144866198
"Albania","EURO",5,2576.2546927526,2385.03832336329,2775.75090348146
"Albania","EURO",6,2549.37400350519,2363.31620602122,2736.83185837495
"Albania","EURO",7,2660.96051824755,2477.09882927048,2863.61992036819
"Albania","EURO",8,2581.61200319798,2401.10215783223,2772.14599385466
"Albania","EURO",9,2411.30555495816,2238.3085488336,2580.48094724713
"Albania","EURO",10,2513.72183111477,2344.13446997852,2705.93065797206
"Albania","EURO",11,2822.84454349054,2632.4332452239,3045.17227651112
"Albania","EURO",12,3334.79427885456,3123.11445728239,3548.18149851833
"Albania","EURO",13,3597.83029280552,3345.26605232238,3878.4814559063
"Albania","EURO",14,3414.97082479357,3137.44104221692,3702.73620299109
"Albania","EURO",15,3209.31768572177,2941.11195418184,3493.59489782095
"Albania","EURO",16,2932.70159390564,2703.78464953945,3178.90234592245
"Albania","EURO",17,2788.31904785898,2562.33784421677,3020.62653070161
"Albania","EURO",18,2757.63526444583,2532.83419075844,2988.80908233992
"Albania","EURO",19,2863.56544493486,2629.386882499,3113.74710103922
"Albania","EURO",20,2793.39792883559,2583.58050066767,3026.92212674276
"Albania","EURO",21,2599.45684117606,2373.10124427003,2823.64377938693
"Albania","EURO",22,2703.92685918917,2480.76907365564,2937.11190341383
"Albania","EURO",23,3049.20764316255,2781.81811075917,3312.70034719103
"Albania","EURO",24,3596.97763328804,3338.44466949027,3874.95335969551
"Andorra","EURO",1,58.0029934634568,49.5282453754157,67.0576769916501
"Andorra","EURO",2,57.5462987933055,49.2275060617003,66.8196973989807
"Andorra","EURO",3,54.6898048201513,46.2978206623396,63.4103591429774
"Andorra","EURO",4,50.9464996754404,43.0711092936799,58.5774067268427
"Andorra","EURO",5,48.2652136532496,41.2877431950919,56.1023865955149
"Andorra","EURO",6,47.831896293241,40.7656459158606,55.8882847714104
"Andorra","EURO",7,48.130940288192,40.8943033384241,55.6853108524415
"Andorra","EURO",8,49.0658788259484,41.8811270004261,57.4789537329693
"Andorra","EURO",9,50.4712388860219,43.0133736950743,58.6278103191125
"Andorra","EURO",10,52.8036131072992,44.7335243397862,60.9649402971882
"Andorra","EURO",11,55.4547035745764,47.3385002004284,63.7109244944103
"Andorra","EURO",12,58.1899711649377,50.0818140805637,66.5147485364965
"Andorra","EURO",13,59.7237280704102,49.6941210764318,71.1130777943885
"Andorra","EURO",14,59.4289346133621,49.3239160340735,71.126837299769
"Andorra","EURO",15,56.4247698529648,46.4916789372754,68.7693154543208
"Andorra","EURO",16,52.2686093909419,42.6859929290591,63.1593317337979
"Andorra","EURO",17,49.6096858211141,40.7184674433405,59.8944523606695
"Andorra","EURO",18,49.3475201686546,40.263597536306,59.4501243139249
"Andorra","EURO",19,49.4819809656107,40.2466170134791,58.8520090950982
"Andorra","EURO",20,50.618413134138,41.7853989000342,60.0107041851051
"Andorra","EURO",21,52.0420383421987,42.7367157723996,62.3866335799078
"Andorra","EURO",22,53.9858936059057,43.8259052029693,64.7507605537142
"Andorra","EURO",23,57.3046179091084,47.3646163230245,68.1872206810865
"Andorra","EURO",24,59.4529283656595,48.914246664397,71.3999562110576
"United Arab Emirates","EMRO",1,1937.63111565484,1889.89861443465,1988.35894798682
"United Arab Emirates","EMRO",2,1911.37984659109,1864.38923293676,1959.95233133069
"United Arab Emirates","EMRO",3,1892.61203601457,1842.73957196055,1937.61334559451
"United Arab Emirates","EMRO",4,1836.59589899095,1794.26002182155,1878.49645938495
"United Arab Emirates","EMRO",5,1783.89031604537,1739.7949181082,1831.03837663419
"United Arab Emirates","EMRO",6,1753.94728543183,1711.88219346409,1798.63721996638
"United Arab Emirates","EMRO",7,1740.89603035125,1700.8357192017,1783.14791851903
"United Arab Emirates","EMRO",8,1740.40323383818,1695.74454180131,1786.42516573117
"United Arab Emirates","EMRO",9,1771.58010487751,1729.06027737221,1812.76832372416
"United Arab Emirates","EMRO",10,1821.51785633028,1773.4926854063,1864.00506866483
"United Arab Emirates","EMRO",11,1863.83295321275,1816.76383248389,1908.39785989843
"United Arab Emirates","EMRO",12,1911.2458909154,1865.14354989061,1958.93554017046
"United Arab Emirates","EMRO",13,2034.73764075491,1960.9001588571,2106.75546316568
"United Arab Emirates","EMRO",14,2007.60295659155,1935.82105475264,2088.71657100457
"United Arab Emirates","EMRO",15,1985.44928313654,1913.42414329337,2059.94369818438
"United Arab Emirates","EMRO",16,1924.65806220642,1851.00108003245,1999.97434976022
"United Arab Emirates","EMRO",17,1869.28933129262,1793.83774184736,1941.11822893267
"United Arab Emirates","EMRO",18,1840.89498123084,1772.01395268155,1913.85686056423
"United Arab Emirates","EMRO",19,1828.52065651174,1759.06116414434,1898.54283453376
"United Arab Emirates","EMRO",20,1830.18769302347,1764.09413237298,1898.51528393797
"United Arab Emirates","EMRO",21,1855.73224507283,1787.49304335547,1929.1885356605
"United Arab Emirates","EMRO",22,1913.70301386263,1840.70935750273,1984.04460342598
"United Arab Emirates","EMRO",23,1955.26251819874,1887.53443559779,2031.60652575336
"United Arab Emirates","EMRO",24,2006.59021093822,1933.60878497559,2084.37938349623
"Argentina","AMRO",1,26743.7326935599,24837.5147844986,28633.4325913464
"Argentina","AMRO",2,26028.434816773,24153.2563832427,27829.6975881488
"Argentina","AMRO",3,27019.2338699393,25169.2473649579,29005.4598513259
"Argentina","AMRO",4,28156.0469525803,26214.2452647076,30320.6628501064
"Argentina","AMRO",5,31243.8710635256,28932.0167119081,33575.6416519448
"Argentina","AMRO",6,35118.035089237,32533.8050248867,37783.1889021842
"Argentina","AMRO",7,36392.1007630002,33968.28066858,39058.9001005685
"Argentina","AMRO",8,34185.5203257645,31820.6075414155,36703.156020831
"Argentina","AMRO",9,31584.9371397996,29378.4619866086,33753.0834157014
"Argentina","AMRO",10,29543.2313081528,27485.3928684378,31830.7096402867
"Argentina","AMRO",11,27540.6622690163,25630.5018449557,29464.1197386947
"Argentina","AMRO",12,26682.3554937946,24970.3297418224,28642.6502147696
"Argentina","AMRO",13,27775.2765738492,24928.7452731122,31089.3178080112
"Argentina","AMRO",14,27006.5228315616,24159.6201820529,30088.7250625339
"Argentina","AMRO",15,28022.0331822132,24878.2007055407,31230.9675473682
"Argentina","AMRO",16,29194.4136700676,26079.0881773984,32562.9201647514
"Argentina","AMRO",17,32559.8689985517,28897.3507995845,36467.2998133834
"Argentina","AMRO",18,36432.0876921248,32455.717619914,40710.0874406491
"Argentina","AMRO",19,37582.4453982455,33127.5420466478,41949.6174296965
"Argentina","AMRO",20,35414.7403270193,31627.2283821021,39410.7845171523
"Argentina","AMRO",21,32645.6437211004,29309.3636509883,36088.7331196281
"Argentina","AMRO",22,30602.7899624014,27220.8863788595,33942.8451010554
"Argentina","AMRO",23,28619.9746120275,25380.1900210163,32049.608363944
"Argentina","AMRO",24,27822.9984226812,24681.4993530768,30808.0165641643
"Armenia","EURO",1,2399.3641000447,2271.65460835129,2521.13990016154
"Armenia","EURO",2,2312.95891149334,2175.65342145934,2454.68434989167
"Armenia","EURO",3,2253.31360741139,2120.10784184202,2392.03068769242
"Armenia","EURO",4,2134.88387499102,2008.29149221806,2264.96016764645
"Armenia","EURO",5,2078.2986999374,1960.05299605464,2208.66251430028
"Armenia","EURO",6,2001.81701865447,1877.26253314636,2121.18299412316
"Armenia","EURO",7,2004.97965887873,1891.8589851025,2124.49250845537
"Armenia","EURO",8,1910.49387186634,1799.62785623767,2022.97299998741
"Armenia","EURO",9,1787.25989767301,1680.6489098275,1895.92437847508
"Armenia","EURO",10,1953.22099504122,1839.96393440465,2072.89084039337
"Armenia","EURO",11,2212.65682345144,2085.04002414301,2347.46028013898
"Armenia","EURO",12,2403.36060276844,2278.88366508667,2533.31396022699
"Armenia","EURO",13,2350.88094289024,2210.71824173869,2491.19270095506
"Armenia","EURO",14,2263.98342769283,2110.09623215303,2418.25553804179
"Armenia","EURO",15,2201.37096870305,2049.89838195879,2354.81571620184
"Armenia","EURO",16,2084.48636676203,1947.54448598314,2228.79707519215
"Armenia","EURO",17,2033.91442346216,1896.22602789546,2170.96200614797
"Armenia","EURO",18,1957.51637368675,1827.80349801967,2096.474503045
"Armenia","EURO",19,1957.26552436184,1831.55161688604,2089.25371487438
"Armenia","EURO",20,1872.7941261422,1746.3804222381,2003.04149891161
"Armenia","EURO",21,1746.68525168539,1629.47217630931,1875.73727983735
"Armenia","EURO",22,1909.03718870229,1778.99650185452,2038.65910010385
"Armenia","EURO",23,2162.71535693602,2011.5918349865,2319.8682062525
"Armenia","EURO",24,2353.5171643927,2219.56655524262,2496.97090715962
"Antigua and Barbuda","AMRO",1,55.272555316157,48.7327346364291,62.0521462443633
"Antigua and Barbuda","AMRO",2,55.0626441223383,48.6389453149435,62.1251983701677
"Antigua and Barbuda","AMRO",3,55.1158894104417,48.781236460813,61.7869885344301
"Antigua and Barbuda","AMRO",4,55.37627368708,48.8846918743998,62.1264706854123
"Antigua and Barbuda","AMRO",5,55.1625916321408,48.5726864154472,62.4189584782362
"Antigua and Barbuda","AMRO",6,55.1224740293288,48.6124518069212,62.4637769761742
"Antigua and Barbuda","AMRO",7,55.0989104822957,48.5422885712519,62.1546670712987
"Antigua and Barbuda","AMRO",8,55.1350385770453,48.7312359991366,62.1133179553726
"Antigua and Barbuda","AMRO",9,55.2335777769207,49.3307138413607,62.5420255996344
"Antigua and Barbuda","AMRO",10,55.0290047387496,48.6010460030154,62.292402050904
"Antigua and Barbuda","AMRO",11,55.2335500213018,48.7134482690649,62.3118072348915
"Antigua and Barbuda","AMRO",12,55.1281538773506,48.3016322667048,62.39030424657
"Antigua and Barbuda","AMRO",13,56.711558236267,47.7078057963878,66.1813844036029
"Antigua and Barbuda","AMRO",14,56.4195287617063,48.449322581154,65.7937917067198
"Antigua and Barbuda","AMRO",15,56.460960753389,47.9145524432702,65.4511797629545
"Antigua and Barbuda","AMRO",16,56.4994438705038,47.6713648488526,66.1522089304924
"Antigua and Barbuda","AMRO",17,56.3461807189848,48.0741545697401,65.9150421988731
"Antigua and Barbuda","AMRO",18,56.333396207853,46.8622337143787,65.8821844520795
"Antigua and Barbuda","AMRO",19,56.5677382277645,48.2332958204858,65.6988162411282
"Antigua and Barbuda","AMRO",20,56.3702699389727,48.3997587174408,65.9602195080546
"Antigua and Barbuda","AMRO",21,56.4305774781403,47.801454103575,65.7303976404983
"Antigua and Barbuda","AMRO",22,56.4594485526258,47.9229637263254,66.1721444282219
"Antigua and Barbuda","AMRO",23,56.4128035776489,47.9607757460008,65.7028003395672
"Antigua and Barbuda","AMRO",24,56.650621866138,48.4379858037246,66.3396925460432
"Australia","WPRO",1,13254.0344969846,12759.201286544,13785.5746151735
"Australia","WPRO",2,12110.9592115663,11670.5448079711,12627.1201822829
"Australia","WPRO",3,13262.0294529177,12738.5991292986,13749.1983077143
"Australia","WPRO",4,13351.8433944878,12835.7749783846,13869.1029799704
"Australia","WPRO",5,14563.6126635573,14005.0047834355,15149.6392003049
"Australia","WPRO",6,14833.2377648505,14272.4332601802,15416.7453851913
"Australia","WPRO",7,15971.90637751,15315.2164914634,16583.8093275372
"Australia","WPRO",8,16336.0507897238,15692.2369895113,17007.1102008788
"Australia","WPRO",9,15179.2285967913,14594.3425379869,15794.7234289241
"Australia","WPRO",10,14478.2368326052,13893.32883257,15093.4392158535
"Australia","WPRO",11,13401.6367636478,12880.1971839182,13946.0179417461
"Australia","WPRO",12,13244.6163498349,12731.8188897448,13748.3983979963
"Australia","WPRO",13,13661.863445165,12888.3158357419,14467.918130392
"Australia","WPRO",14,12509.8395437799,11762.6965586823,13295.7569838259
"Australia","WPRO",15,13666.4356348595,12835.1774521231,14554.7307793426
"Australia","WPRO",16,13772.6620878846,12906.269783633,14622.0887299451
"Australia","WPRO",17,15002.1886046497,14061.1288135344,16000.5344958049
"Australia","WPRO",18,15291.8956786949,14367.6400873654,16276.8695369923
"Australia","WPRO",19,16471.3927209076,15475.5306644749,17529.4798930858
"Australia","WPRO",20,16829.7925979302,15862.4382878999,17843.6188768447
"Australia","WPRO",21,15677.2988767232,14741.3454439818,16648.0624986963
"Australia","WPRO",22,14918.2830387845,14002.0995522826,15852.8832318493
"Australia","WPRO",23,13836.7243745503,12940.7147218788,14804.8462846369
"Australia","WPRO",24,13645.8011621762,12856.7327394166,14486.6457371666
"Austria","EURO",1,7986.07092489088,7627.97077029261,8344.6727674481
"Austria","EURO",2,8059.13713429045,7666.94817359971,8467.29211208879
"Austria","EURO",3,7776.55508359553,7400.0083915534,8171.13357293501
"Austria","EURO",4,7168.27974463528,6823.1760568254,7533.9901433416
"Austria","EURO",5,6769.39318112018,6423.00326832165,7139.15759492457
"Austria","EURO",6,6635.15948521587,6313.75829567233,6969.82526344618
"Austria","EURO",7,6750.97194908903,6437.36019113534,7067.94678556774
"Austria","EURO",8,6762.89704580444,6431.55397867569,7100.74973474096
"Austria","EURO",9,6716.34569920459,6396.74801153801,7060.08198213181
"Austria","EURO",10,6960.81401002713,6642.43947944703,7298.05948074998
"Austria","EURO",11,7357.54619243689,7010.4299781656,7722.7787889921
"Austria","EURO",12,7998.25538472355,7673.99893508941,8369.55712480841
"Austria","EURO",13,8067.45883803987,7633.8022244219,8504.73217990166
"Austria","EURO",14,8133.68102567849,7665.6845330388,8594.39277757723
"Austria","EURO",15,7857.3772630774,7421.54238241948,8303.62858306848
"Austria","EURO",16,7225.10756059213,6830.07652504128,7642.66008828613
"Austria","EURO",17,6834.58183723292,6431.0035543048,7226.73146850849
"Austria","EURO",18,6692.9951563673,6307.0750819703,7074.88664338992
"Austria","EURO",19,6806.61827008104,6420.81523445657,7208.4597679668
"Austria","EURO",20,6832.36218636718,6445.27862830514,7226.66197630839
"Austria","EURO",21,6783.41725274847,6413.61966192982,7171.82274693601
"Austria","EURO",22,7035.04595560312,6630.99529009699,7428.58597797827
"Austria","EURO",23,7428.24272018477,7019.5029443618,7820.13495924188
"Austria","EURO",24,8073.25119347949,7656.42253270521,8517.4177461355
"Azerbaijan","EURO",1,7334.69517528299,6911.53473929951,7781.68326366675
"Azerbaijan","EURO",2,7270.26969592617,6778.55550157292,7751.55139026103
"Azerbaijan","EURO",3,7004.34378845954,6559.92249685617,7482.22349710283
"Azerbaijan","EURO",4,7140.97556744468,6668.24259006178,7664.42534658373
"Azerbaijan","EURO",5,6866.16192725718,6402.28601863531,7332.36834826563
"Azerbaijan","EURO",6,6475.01355960336,6051.15346912538,6911.93989566241
"Azerbaijan","EURO",7,6872.00783004391,6431.13656202095,7311.23478450284
"Azerbaijan","EURO",8,6687.00929685301,6246.61838620143,7141.30021260263
"Azerbaijan","EURO",9,6273.16654414104,5866.07582657181,6691.84762394039
"Azerbaijan","EURO",10,6455.49061589784,6011.25082755428,6915.33712058431
"Azerbaijan","EURO",11,6837.09439953593,6402.85089971491,7283.26423389095
"Azerbaijan","EURO",12,7335.96377647533,6864.96459031254,7811.70661167848
"Azerbaijan","EURO",13,7341.63296634191,6749.37893000912,7962.95013028536
"Azerbaijan","EURO",14,7279.11716483578,6664.96621795676,7897.77734014694
"Azerbaijan","EURO",15,7010.18865832878,6439.58606741604,7570.94968238909
"Azerbaijan","EURO",16,7123.93376353244,6538.83557302017,7724.27606085897
"Azerbaijan","EURO",17,6834.79639367084,6261.00571211171,7424.2405276666
"Azerbaijan","EURO",18,6465.13470580516,5885.13859901847,7037.14730212143
"Azerbaijan","EURO",19,6865.08796980706,6274.553592906,7505.30426786381
"Azerbaijan","EURO",20,6676.97060110468,6151.32593949628,7257.28526179495
"Azerbaijan","EURO",21,6260.01256350922,5726.53478333083,6816.1867176803
"Azerbaijan","EURO",22,6471.00922341906,5943.28591227429,7010.64295331702
"Azerbaijan","EURO",23,6829.49583898217,6244.47222902648,7455.92819188878
"Azerbaijan","EURO",24,7333.0018640891,6692.3371011899,7953.39054322733
"Burundi","AFRO",1,6425.19179089733,6167.88863368698,6681.01858047875
"Burundi","AFRO",2,6452.37500340672,6209.72583554797,6704.82637140747
"Burundi","AFRO",3,6447.85719779242,6188.01882416684,6713.38202923959
"Burundi","AFRO",4,6463.33012106171,6213.56628388139,6699.95833338848
"Burundi","AFRO",5,6437.57113612512,6173.97625460841,6679.53139233268
"Burundi","AFRO",6,6464.13058993675,6215.72751722942,6705.89831631169
"Burundi","AFRO",7,6465.58612727593,6221.72431007826,6697.75100607016
"Burundi","AFRO",8,6425.99313222797,6169.07529461961,6685.19652365429
"Burundi","AFRO",9,6390.61944289401,6127.33869480034,6639.05741953726
"Burundi","AFRO",10,6385.90303213523,6140.01057791406,6623.24540856941
"Burundi","AFRO",11,6429.23347105996,6178.26428437826,6686.64778082809
"Burundi","AFRO",12,6423.78224033789,6164.47313568012,6667.61122123363
"Burundi","AFRO",13,6470.69536560185,6097.82917552582,6820.40702429133
"Burundi","AFRO",14,6492.52860743807,6133.67005966955,6860.08305643491
"Burundi","AFRO",15,6481.15621858037,6104.45335545827,6859.31817364518
"Burundi","AFRO",16,6506.20425158998,6139.66108865104,6887.20829443311
"Burundi","AFRO",17,6484.11843335926,6096.50969056508,6876.66031144366
"Burundi","AFRO",18,6490.98218181318,6105.69192366491,6864.38259115327
"Burundi","AFRO",19,6505.06763234919,6164.01328647583,6876.77320039385
"Burundi","AFRO",20,6462.00943843783,6107.50157554422,6826.29900196541
"Burundi","AFRO",21,6426.32800825973,6046.19926711844,6799.225767111
"Burundi","AFRO",22,6412.09602120529,6023.08270175366,6754.12589663051
"Burundi","AFRO",23,6463.35446363615,6115.42830260574,6812.44042361968
"Burundi","AFRO",24,6472.37349919208,6118.31538885371,6838.064185017
"Belgium","EURO",1,10665.0009766569,10241.0349009022,11105.2476835945
"Belgium","EURO",2,10908.0536304873,10397.0351082238,11451.4470748195
"Belgium","EURO",3,10625.4403217143,10137.8644726346,11133.0674629187
"Belgium","EURO",4,9644.37492844791,9179.74696544484,10124.3952752985
"Belgium","EURO",5,9106.76203482626,8633.5113190249,9512.76682872742
"Belgium","EURO",6,8784.66807694139,8386.61179362446,9206.00677614003
"Belgium","EURO",7,8864.23003594678,8428.47890577227,9335.43410505506
"Belgium","EURO",8,8757.92325871628,8340.42611604147,9170.70519002818
"Belgium","EURO",9,8688.34919224347,8261.08378847318,9131.14062120524
"Belgium","EURO",10,9095.4001809519,8653.0181603876,9569.17848858435
"Belgium","EURO",11,9629.38906363028,9172.69865252549,10058.6248287035
"Belgium","EURO",12,10674.3485094119,10242.2979733304,11120.2762582063
"Belgium","EURO",13,10763.7290644214,10247.314160797,11313.0289339615
"Belgium","EURO",14,11014.0721611378,10412.7537615631,11628.4587604998
"Belgium","EURO",15,10716.0072515679,10150.1088041129,11290.5206373272
"Belgium","EURO",16,9741.60555533924,9162.75914639709,10289.2766991608
"Belgium","EURO",17,9199.14348106519,8703.98799778846,9711.99648407263
"Belgium","EURO",18,8861.99394497877,8351.38494092334,9357.25410486623
"Belgium","EURO",19,8935.87571764524,8434.37044665894,9441.22192986034
"Belgium","EURO",20,8837.84758585049,8353.60876999828,9287.79518597529
"Belgium","EURO",21,8785.08520008397,8306.6616742626,9272.31187432762
"Belgium","EURO",22,9180.69286525419,8707.10359687304,9697.04110548008
"Belgium","EURO",23,9740.22967628785,9253.34609349972,10309.2161470066
"Belgium","EURO",24,10772.5659106264,10232.7229576815,11291.7569232678
"Benin","AFRO",1,7887.69359912285,7812.59471956352,7957.9727564617
"Benin","AFRO",2,7767.30821122486,7693.96714807982,7838.07952051192
"Benin","AFRO",3,7666.77113139753,7595.31215420713,7738.67186870137
"Benin","AFRO",4,7682.97603040352,7612.59070548174,7753.54656740113
"Benin","AFRO",5,7744.78162195762,7677.54278614988,7816.91120892226
"Benin","AFRO",6,7835.00523761712,7767.79660308355,7900.62579464836
"Benin","AFRO",7,7929.3125087,7854.86099968923,7999.26134853104
"Benin","AFRO",8,7962.65374446973,7888.99366994493,8034.60582358798
"Benin","AFRO",9,7938.04002551745,7868.79571836343,8010.66839088284
"Benin","AFRO",10,7878.03620710374,7808.05221734183,7946.1379951054
"Benin","AFRO",11,7841.60993188968,7775.1412725182,7911.26601146854
"Benin","AFRO",12,7843.92897130722,7765.8069512381,7917.82520258309
"Benin","AFRO",13,7924.03548555488,7823.14745457842,8035.70972626437
"Benin","AFRO",14,7803.93644275829,7706.88895069432,7909.72481820614
"Benin","AFRO",15,7698.10779273557,7598.17022071489,7805.81232361859
"Benin","AFRO",16,7714.54879720779,7616.5306525866,7819.98802696821
"Benin","AFRO",17,7778.57611715928,7676.22781926886,7883.65736919875
"Benin","AFRO",18,7869.43690408738,7765.7088009214,7974.0347037983
"Benin","AFRO",19,7962.44913785311,7863.23745710683,8064.89155227353
"Benin","AFRO",20,7999.43317974117,7895.01577932897,8099.64677403622
"Benin","AFRO",21,7971.00740641211,7865.07894204729,8081.91573265156
"Benin","AFRO",22,7910.6716617161,7804.19162798028,8011.85510452141
"Benin","AFRO",23,7879.28064425024,7772.75699493024,7980.11315361235
"Benin","AFRO",24,7879.97097902085,7781.97593628104,7987.20341896761
"Burkina Faso","AFRO",1,12941.1183929273,12835.2599580142,13047.3045259597
"Burkina Faso","AFRO",2,12720.0141276079,12620.0438377897,12821.262722311
"Burkina Faso","AFRO",3,12376.0782862022,12273.3934791185,12479.269845898
"Burkina Faso","AFRO",4,12280.5330591033,12179.0221801226,12384.3146088364
"Burkina Faso","AFRO",5,12358.9719482833,12258.9503355332,12461.9062071279
"Burkina Faso","AFRO",6,12556.8121219727,12457.1481823679,12655.6146813537
"Burkina Faso","AFRO",7,12751.4811174905,12639.559432763,12859.4448162432
"Burkina Faso","AFRO",8,12866.3636201777,12764.4059942978,12968.0356340641
"Burkina Faso","AFRO",9,12815.919023524,12704.1047642063,12922.05581301
"Burkina Faso","AFRO",10,12702.0719067451,12602.0606770014,12805.1569384423
"Burkina Faso","AFRO",11,12763.0180233676,12656.0413387232,12874.5486907349
"Burkina Faso","AFRO",12,12765.4901683418,12654.4152441866,12870.5647575632
"Burkina Faso","AFRO",13,12942.9411594193,12788.2278740534,13112.8251845538
"Burkina Faso","AFRO",14,12727.2610358368,12572.7432540288,12892.2213139182
"Burkina Faso","AFRO",15,12380.3554269817,12222.7817774888,12540.0809077936
"Burkina Faso","AFRO",16,12284.7856072627,12124.8340032687,12441.3106140284
"Burkina Faso","AFRO",17,12366.5101788132,12214.4723463336,12516.5725028673
"Burkina Faso","AFRO",18,12560.6988911852,12411.6420604662,12719.4909084975
"Burkina Faso","AFRO",19,12755.9016979232,12591.4969939619,12907.5538784338
"Burkina Faso","AFRO",20,12871.1363066846,12711.5019555591,13027.2102263803
"Burkina Faso","AFRO",21,12817.8980904292,12647.7915140546,12978.7591407526
"Burkina Faso","AFRO",22,12707.3321355189,12554.0564607286,12871.3713879713
"Burkina Faso","AFRO",23,12760.6706013918,12614.2519665597,12920.3038232003
"Burkina Faso","AFRO",24,12771.0217667051,12595.4317509372,12930.1275525399
"Bangladesh","SEARO",1,70984.3256532892,68987.8167756164,72942.403542492
"Bangladesh","SEARO",2,69438.167141397,67444.8808232733,71450.8549514731
"Bangladesh","SEARO",3,67686.0474044828,65823.9326807969,69626.1428119192
"Bangladesh","SEARO",4,66656.0037734636,64764.0856281882,68742.7075358913
"Bangladesh","SEARO",5,66372.0161299782,64545.9968029916,68319.2013653148
"Bangladesh","SEARO",6,66077.5020644199,64255.8457485423,67998.5312907264
"Bangladesh","SEARO",7,66046.7044483493,64265.7023844145,67870.8220263566
"Bangladesh","SEARO",8,65909.1864022057,63887.9632589372,67785.0590012634
"Bangladesh","SEARO",9,66012.3254223341,64129.4938503909,67904.862551831
"Bangladesh","SEARO",10,66148.1937537899,64106.310405931,67964.5406578012
"Bangladesh","SEARO",11,68170.9968507185,66196.8361686414,69977.6306599323
"Bangladesh","SEARO",12,70195.0950016259,68239.6840188206,72232.8914783131
"Bangladesh","SEARO",13,72248.2675242475,69126.8303480754,75508.7926109317
"Bangladesh","SEARO",14,70674.7610808503,67706.469668242,73609.1146883578
